enquiry_id,customer_id,received_at,channel,market,Raw_Message,product_sku,order_id_quoted
ENQ-0648,CUS-0625,2026-08-21 00:00,Instagram DM,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,,
ENQ-0652,CUS-0481,2026-08-21 00:00,Email,ID,mohon dibantu,SKU-WIP-80,
ENQ-0667,CUS-0608,2026-08-21 00:00,Website form,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",,
ENQ-0670,CUS-0391,2026-08-21 00:00,Email,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,,
ENQ-0721,CUS-0740,2026-08-21 00:00,Marketplace Q&A,ID,ORD-01917 was supposed to arrive Monday. Still nothing.,,ORD-01917
ENQ-0740,CUS-0117,2026-08-21 00:00,Instagram DM,SG,Got sell at Guardian anot? Cannot find in the shop leh.,SKU-PAD-DAY-10,
ENQ-0768,CUS-0043,2026-08-21 00:00,Website form,MY,arrived with the box crushed and two packs torn.,,
ENQ-0798,CUS-0685,2026-08-21 00:00,Email,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,,
ENQ-0848,CUS-0636,2026-08-21 00:00,Email,SG,四个月的宝宝适合哪个尺码？他比较胖一点。,,
ENQ-0865,CUS-0345,2026-08-21 00:00,Instagram DM,SG,I want to pause my subscription for two months. How?,,
ENQ-0895,CUS-0006,2026-08-21 00:00,Marketplace Q&A,MY,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0060,CUS-0541,2026-08-22 00:00,WhatsApp,SG,need help,,
ENQ-0091,CUS-0532,2026-08-22 00:00,Marketplace Q&A,MY,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0096,CUS-0439,2026-08-22 00:00,Marketplace Q&A,MY,Please refund. I ordered the wrong size.,SKU-WIP-80,
ENQ-0160,CUS-0172,2026-08-22 00:00,Email,ID,Pembalutnya bebas klorin nggak? Kulit saya sensitif.,,
ENQ-0167,CUS-0007,2026-08-22 00:00,Instagram DM,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,SKU-DIA-NB-40,
ENQ-0169,CUS-0739,2026-08-22 00:00,WhatsApp,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,,
ENQ-0205,CUS-0642,2026-08-22 00:00,WhatsApp,SG,My order is already 6 days late. When is it coming?,,
ENQ-0214,CUS-0245,2026-08-22 00:00,Email,MY,"sampai dalam keadaan kotak penyek, dua pek koyak.",SKU-PAD-NGT-10,
ENQ-0303,CUS-0041,2026-08-22 00:00,WhatsApp,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0345,CUS-0044,2026-08-22 00:00,Email,MY,"Saya nak pulangkan ORD-00123, pek masih belum dibuka. Boleh refund?",SKU-DIA-M-38,ORD-00123
ENQ-0353,CUS-0206,2026-08-22 00:00,Email,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-PAD-NGT-10,
ENQ-0367,CUS-0239,2026-08-22 00:00,Email,MY,"Kotak luar ORD-00626 basah, pad di dalam dah rosak.",SKU-DIA-NB-40,ORD-00626
ENQ-0416,CUS-0136,2026-08-22 00:00,WhatsApp,SG,Which diaper size for a 4 month old? He is quite chubby.,,
ENQ-0419,CUS-0082,2026-08-22 00:00,Marketplace Q&A,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0423,CUS-0697,2026-08-22 00:00,WhatsApp,SG,"Eh hi, my order how ah? Order already so long liao.",,
ENQ-0443,CUS-0250,2026-08-22 00:00,Instagram DM,MY,Pad ni bebas klorin tak? Kulit saya sensitif.,,
ENQ-0454,CUS-0236,2026-08-22 00:00,WhatsApp,MY,Lapisan atas guna bahan apa? Ada wangian ditambah?,SKU-PNT-LGT-14,
ENQ-0529,CUS-0146,2026-08-22 00:00,WhatsApp,SG,Which diaper size for a 4 month old? He is quite chubby.,,
ENQ-0565,CUS-0221,2026-08-22 00:00,Email,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0684,CUS-0542,2026-08-22 00:00,Website form,MY,Boleh beli kat mana ya selain online?,,
ENQ-0714,CUS-0691,2026-08-22 00:00,Marketplace Q&A,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-PAD-NGT-10,
ENQ-0732,CUS-0052,2026-08-22 00:00,Email,SG,ORD-00143 was supposed to arrive Monday. Still nothing.,,ORD-00143
ENQ-0761,CUS-0629,2026-08-22 00:00,WhatsApp,ID,"Halo kak, mau tanya pesanan ORD-01622 sudah sampai mana ya?",,ORD-01622
ENQ-0769,CUS-0094,2026-08-22 00:00,WhatsApp,MY,Baby 4 bulan sesuai saiz apa ya? Dia agak berisi.,SKU-PNT-LGT-14,
ENQ-0821,CUS-0346,2026-08-22 00:00,Instagram DM,SG,你好，请问我的订单 ORD-00890 现在到哪里了？,,ORD-00890
ENQ-0864,CUS-0409,2026-08-22 00:00,Email,ID,tolong dong,SKU-DIA-NB-40,
ENQ-0002,CUS-0756,2026-08-23 00:00,WhatsApp,MY,"Nak tanya pasal order, still tak update lagi.",SKU-PAD-NGT-10,
ENQ-0011,CUS-0596,2026-08-23 00:00,Email,ID,"datang kardusnya penyok, dua bungkus sobek.",SKU-PNT-LGT-14,
ENQ-0036,CUS-0656,2026-08-23 00:00,Instagram DM,ID,"Tolong refund ya, saya salah pesan ukuran.",,
ENQ-0052,CUS-0180,2026-08-23 00:00,Marketplace Q&A,ID,Please refund ORD-00468. I ordered the wrong size.,SKU-PAD-NGT-10,ORD-00468
ENQ-0134,CUS-0699,2026-08-23 00:00,Instagram DM,SG,My newborn's skin is blistered from your diapers. This is not okay.,,
ENQ-0216,CUS-0010,2026-08-23 00:00,Email,ID,Any update on? It still says preparing.,,
ENQ-0218,CUS-0091,2026-08-23 00:00,Website form,MY,"Nak tanya pasal order, still tak update lagi.",SKU-PAD-DAY-10,
ENQ-0247,CUS-0141,2026-08-23 00:00,Website form,MY,My baby has a red rash all over where the diaper sits. Please respond.,,
ENQ-0279,CUS-0449,2026-08-23 00:00,WhatsApp,ID,Any update on? It still says preparing.,,
ENQ-0319,CUS-0325,2026-08-23 00:00,WhatsApp,SG,请问屈臣氏有卖吗？我在店里找不到。,SKU-WIP-80,
ENQ-0330,CUS-0209,2026-08-23 00:00,WhatsApp,SG,What material is the top sheet? Any fragrance added?,SKU-PAD-NGT-10,
ENQ-0340,CUS-0149,2026-08-23 00:00,Email,ID,"Setelah pakai pembalut malam, kulit saya perih dan muncul ruam. Sudah 3 hari belum hilang.",,
ENQ-0349,CUS-0420,2026-08-23 00:00,Email,ID,"Mau pause langganan dua bulan, caranya gimana ya?",,
ENQ-0381,CUS-0459,2026-08-23 00:00,Email,ID,Which diaper size for a 4 month old? He is quite chubby.,SKU-WIP-80,
ENQ-0394,CUS-0080,2026-08-23 00:00,WhatsApp,MY,"Order saya ORD-00213 sepatutnya sampai Isnin, sampai sekarang takde.",SKU-DIA-NB-40,ORD-00213
ENQ-0397,CUS-0080,2026-08-23 00:00,Instagram DM,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,,
ENQ-0428,CUS-0516,2026-08-23 00:00,WhatsApp,MY,说好周一到，到现在都没有消息。,,
ENQ-0448,CUS-0497,2026-08-23 00:00,WhatsApp,ID,Kok ORD-01278 belum ada update ya? Udah seminggu lebih nih.,SKU-WIP-80,ORD-01278
ENQ-0495,CUS-0508,2026-08-23 00:00,Email,SG,夜用卫生巾多久换一次比较好？可以用八小时吗？,,
ENQ-0517,CUS-0388,2026-08-23 00:00,Marketplace Q&A,ID,ORD-00997 was supposed to arrive Monday. Still nothing.,SKU-DIA-M-38,ORD-00997
ENQ-0522,CUS-0382,2026-08-23 00:00,WhatsApp,MY,Boleh beli kat mana ya selain online?,SKU-DIA-M-38,
ENQ-0530,CUS-0435,2026-08-23 00:00,Instagram DM,MY,订单 ORD-01113 已经延迟了六天，什么时候能到？,,ORD-01113
ENQ-0598,CUS-0524,2026-08-23 00:00,WhatsApp,SG,"Wanna pause my subscription two months, how to do ah?",,
ENQ-0602,CUS-0381,2026-08-23 00:00,WhatsApp,MY,订单 已经延迟了六天，什么时候能到？,SKU-WIP-80,
ENQ-0609,CUS-0533,2026-08-23 00:00,WhatsApp,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-PNT-LGT-14,
ENQ-0630,CUS-0301,2026-08-23 00:00,Website form,MY,"Salam, boleh semak status pesanan? Dah seminggu tak sampai.",SKU-PAD-DAY-10,
ENQ-0650,CUS-0390,2026-08-23 00:00,Instagram DM,SG,Can change the subscription to every 6 weeks or not?,SKU-PAD-DAY-10,
ENQ-0683,CUS-0559,2026-08-23 00:00,WhatsApp,MY,"Nak tanya pasal order, still tak update lagi.",SKU-PAD-DAY-10,
ENQ-0710,CUS-0689,2026-08-23 00:00,Marketplace Q&A,SG,Can I flush the liners? And how should I store an opened pack?,,
ENQ-0727,CUS-0434,2026-08-23 00:00,Instagram DM,SG,"Order ORD-01108 say 3 days, now one week liao. Cannot like that leh.",SKU-PAD-DAY-10,ORD-01108
ENQ-0731,CUS-0031,2026-08-23 00:00,Marketplace Q&A,MY,"Selepas guna pad malam, kulit saya pedih dan ada ruam. Dah 3 hari tak hilang.",,
ENQ-0816,CUS-0765,2026-08-23 00:00,Email,ID,Kok ORD-01985 belum ada update ya? Udah seminggu lebih nih.,SKU-WIP-80,ORD-01985
ENQ-0822,CUS-0300,2026-08-23 00:00,Instagram DM,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",SKU-PNT-LGT-14,
ENQ-0831,CUS-0470,2026-08-23 00:00,Email,MY,"Nak tanya pasal order ORD-01211, still tak update lagi.",SKU-DIA-NB-40,ORD-01211
ENQ-0836,CUS-0218,2026-08-23 00:00,WhatsApp,SG,"damn long already still never come, what happen?",,
ENQ-0847,CUS-0544,2026-08-23 00:00,Marketplace Q&A,SG,urgent please,SKU-DIA-M-38,
ENQ-0867,CUS-0035,2026-08-23 00:00,Email,SG,The outer carton of ORD-00097 was wet and the pads inside are damaged.,SKU-PNT-LGT-14,ORD-00097
