enquiry_id,customer_id,market,language,verdict,gate,answer_id,answer_topic,sent_without_human,draft_reply,decided_at
ENQ-0590,CUS-0430,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-01101 sedang delivered. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0661,CUS-0193,SG,en,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0687,CUS-0175,SG,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-00454 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
ENQ-0751,CUS-0064,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0863,CUS-0482,MY,ms,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan anda ORD-01240 kini delivered. Anda boleh menjejakinya melalui pautan dalam e-mel penghantaran. Pesanan ke MY biasanya tiba 3-5 hari bekerja selepas dihantar.,2026-09-02T11:44:53Z
ENQ-0898,CUS-0169,SG,en,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0001,CUS-0401,SG,en,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Your order ORD-01037 is delivered. You can track it with the link in your dispatch email. Orders to SG usually arrive 3-5 working days after dispatch.,2026-09-02T11:44:53Z
ENQ-0023,CUS-0041,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0054,CUS-0237,ID,id,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0066,CUS-0653,ID,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0285,CUS-0743,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-01923 sedang delivered. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0309,CUS-0060,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0315,CUS-0159,MY,en,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Your order ORD-00421 is delivered. You can track it with the link in your dispatch email. Orders to MY usually arrive 3-5 working days after dispatch.,2026-09-02T11:44:53Z
ENQ-0434,CUS-0756,MY,ms,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela boleh didapati di kedai dalam talian kami dan melalui rakan runcit kami di MY. Pencari kedai di laman web kami menyenaraikan setiap penjual berhampiran anda.,2026-09-02T11:44:53Z
ENQ-0447,CUS-0291,SG,zh,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,初生码适合 5 公斤以下，S 码 4-8 公斤，M 码 6-11 公斤。如果宝宝体重介于两个尺码之间，建议选大一号 - 稍宽松反而比过紧更不易侧漏。,2026-09-02T11:44:53Z
ENQ-0466,CUS-0456,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0467,CUS-0039,SG,zh,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0526,CUS-0119,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0674,CUS-0073,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0691,CUS-0743,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0012,CUS-0542,MY,ms,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela boleh didapati di kedai dalam talian kami dan melalui rakan runcit kami di MY. Pencari kedai di laman web kami menyenaraikan setiap penjual berhampiran anda.,2026-09-02T11:44:53Z
ENQ-0048,CUS-0176,ID,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-00459 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
ENQ-0170,CUS-0274,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0172,CUS-0767,MY,ms,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Tukar setiap 3-4 jam, atau lebih awal jika berat. Simpan pek yang belum dibuka di tempat sejuk dan kering. Jangan buang ke dalam tandas - tuala dan liner kami tidak boleh dipam.",2026-09-02T11:44:53Z
ENQ-0253,CUS-0518,SG,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0336,CUS-0741,MY,en,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0375,CUS-0064,SG,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0384,CUS-0237,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0401,CUS-0431,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-01102 sedang delayed. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0544,CUS-0023,MY,ms,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Tukar setiap 3-4 jam, atau lebih awal jika berat. Simpan pek yang belum dibuka di tempat sejuk dan kering. Jangan buang ke dalam tandas - tuala dan liner kami tidak boleh dipam.",2026-09-02T11:44:53Z
ENQ-0581,CUS-0277,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0685,CUS-0473,SG,en,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,We're sorry your order is late. ORD-01218 is showing as delayed with the courier. If it hasn't arrived within 3 working days we'll send a replacement at no cost.,2026-09-02T11:44:53Z
ENQ-0729,CUS-0192,SG,zh,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,建议每 3-4 小时更换一次，量多时可提前更换。未开封的包装请存放在阴凉干燥处。请勿丢入马桶 - 我们的卫生巾和护垫不可冲散。,2026-09-02T11:44:53Z
ENQ-0742,CUS-0451,SG,sg,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0763,CUS-0028,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0855,CUS-0499,MY,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-01282 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
ENQ-0875,CUS-0285,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0028,CUS-0385,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0084,CUS-0033,SG,sg,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0109,CUS-0748,ID,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-01937 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
ENQ-0239,CUS-0601,SG,zh,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela 在我们的官方商店以及 SG 的零售合作伙伴均有售。我们网站上的门店查询可列出您附近的所有销售点。,2026-09-02T11:44:53Z
ENQ-0245,CUS-0497,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0249,CUS-0518,SG,en,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0302,CUS-0204,MY,ms,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela boleh didapati di kedai dalam talian kami dan melalui rakan runcit kami di MY. Pencari kedai di laman web kami menyenaraikan setiap penjual berhampiran anda.,2026-09-02T11:44:53Z
ENQ-0322,CUS-0122,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0355,CUS-0602,MY,zh,ASSIST,6-authority,ANS-007,Damaged item,False,很抱歉 ORD-01558 在送达时有破损。请拍摄内包装和外箱的照片发给我们，我们会在当天为您补寄。,2026-09-02T11:44:53Z
ENQ-0357,CUS-0607,SG,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0470,CUS-0527,SG,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0568,CUS-0288,MY,zh,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,建议每 3-4 小时更换一次，量多时可提前更换。未开封的包装请存放在阴凉干燥处。请勿丢入马桶 - 我们的卫生巾和护垫不可冲散。,2026-09-02T11:44:53Z
ENQ-0570,CUS-0673,MY,ms,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Saiz newborn sesuai sehingga 5kg, saiz S 4-8kg, saiz M 6-11kg. Jika bayi anda berada di antara dua saiz, kami cadangkan pilih yang lebih besar - muat sedikit longgar kurang bocor berbanding terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0697,CUS-0582,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0713,CUS-0317,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0736,CUS-0351,MY,en,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in MY. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0750,CUS-0247,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0830,CUS-0141,MY,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0857,CUS-0223,MY,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0866,CUS-0319,MY,ms,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Saiz newborn sesuai sehingga 5kg, saiz S 4-8kg, saiz M 6-11kg. Jika bayi anda berada di antara dua saiz, kami cadangkan pilih yang lebih besar - muat sedikit longgar kurang bocor berbanding terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0034,CUS-0038,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0046,CUS-0572,MY,ms,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0069,CUS-0593,MY,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0077,CUS-0732,ID,id,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0100,CUS-0528,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0139,CUS-0088,ID,id,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0149,CUS-0325,SG,zh,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0168,CUS-0089,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-00232 sedang delayed. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0208,CUS-0482,MY,ms,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela boleh didapati di kedai dalam talian kami dan melalui rakan runcit kami di MY. Pencari kedai di laman web kami menyenaraikan setiap penjual berhampiran anda.,2026-09-02T11:44:53Z
ENQ-0283,CUS-0405,SG,en,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in SG. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0287,CUS-0191,SG,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-00496 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
ENQ-0289,CUS-0166,MY,ms,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda boleh menjeda, menukar selang masa atau membatalkan pada bila-bila masa melalui halaman akaun anda. Perubahan sebelum tarikh pembaharuan akan berkuat kuasa pada penghantaran berikutnya.",2026-09-02T11:44:53Z
ENQ-0354,CUS-0619,ID,id,ASSIST,6-authority,ANS-006,Refund/return,False,Kami dapat mengembalikan dana atau mengganti ORD-01597. Kemasan yang belum dibuka bisa dikembalikan dalam 14 hari. Mohon balas dengan foto dan kami atur penjemputan tanpa biaya.,2026-09-02T11:44:53Z
ENQ-0365,CUS-0572,MY,ms,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda boleh menjeda, menukar selang masa atau membatalkan pada bila-bila masa melalui halaman akaun anda. Perubahan sebelum tarikh pembaharuan akan berkuat kuasa pada penghantaran berikutnya.",2026-09-02T11:44:53Z
ENQ-0380,CUS-0768,SG,sg,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0403,CUS-0529,ID,id,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,"Kami mohon maaf atas keterlambatan ini. ORD-01361 tercatat tertunda di kurir. Jika belum tiba dalam 3 hari kerja, kami akan mengirimkan penggantinya tanpa biaya.",2026-09-02T11:44:53Z
ENQ-0547,CUS-0683,MY,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0548,CUS-0215,ID,en,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
ENQ-0605,CUS-0321,MY,ms,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda boleh menjeda, menukar selang masa atau membatalkan pada bila-bila masa melalui halaman akaun anda. Perubahan sebelum tarikh pembaharuan akan berkuat kuasa pada penghantaran berikutnya.",2026-09-02T11:44:53Z
ENQ-0688,CUS-0150,MY,zh,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela 在我们的官方商店以及 MY 的零售合作伙伴均有售。我们网站上的门店查询可列出您附近的所有销售点。,2026-09-02T11:44:53Z
ENQ-0698,CUS-0762,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0753,CUS-0441,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0806,CUS-0049,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0807,CUS-0777,MY,ms,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Saiz newborn sesuai sehingga 5kg, saiz S 4-8kg, saiz M 6-11kg. Jika bayi anda berada di antara dua saiz, kami cadangkan pilih yang lebih besar - muat sedikit longgar kurang bocor berbanding terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0886,CUS-0431,ID,id,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,"Kami mohon maaf atas keterlambatan ini. ORD-01102 tercatat tertunda di kurir. Jika belum tiba dalam 3 hari kerja, kami akan mengirimkan penggantinya tanpa biaya.",2026-09-02T11:44:53Z
ENQ-0062,CUS-0164,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0129,CUS-0162,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0140,CUS-0519,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0151,CUS-0666,MY,ms,ASSIST,6-authority,ANS-007,Damaged item,False,"Kami memohon maaf kerana ORD-01718 tiba dalam keadaan rosak. Sila hantar gambar pek dan kotak luar, dan kami akan menghantar gantian pada hari yang sama.",2026-09-02T11:44:53Z
ENQ-0155,CUS-0418,SG,sg,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
ENQ-0176,CUS-0382,MY,ms,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan anda ORD-00982 kini delivered. Anda boleh menjejakinya melalui pautan dalam e-mel penghantaran. Pesanan ke MY biasanya tiba 3-5 hari bekerja selepas dihantar.,2026-09-02T11:44:53Z
ENQ-0180,CUS-0312,SG,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0257,CUS-0723,ID,id,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0280,CUS-0488,MY,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0296,CUS-0046,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-00129 sedang delivered. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0304,CUS-0266,SG,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0427,CUS-0288,MY,zh,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,您可以随时在账户页面暂停、调整周期或取消订阅。在续订日之前所做的更改将于下一次配送生效。,2026-09-02T11:44:53Z
ENQ-0475,CUS-0177,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0507,CUS-0326,ID,id,ASSIST,6-authority,ANS-008,Ingredients,False,"Pembalut kami menggunakan inti selulosa bebas klorin dengan lapisan atas campuran katun. Daftar bahan lengkap ada di setiap halaman produk. Jika Anda memiliki sensitivitas tertentu, mohon konsultasikan dengan apoteker sebelum pemakaian.",2026-09-02T11:44:53Z
ENQ-0579,CUS-0001,MY,en,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0613,CUS-0459,ID,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0636,CUS-0450,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0671,CUS-0247,ID,id,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Ganti setiap 3-4 jam, atau lebih cepat bila terasa penuh. Simpan kemasan yang belum dibuka di tempat sejuk dan kering. Mohon jangan dibuang ke kloset - pembalut dan liner kami tidak bisa larut.",2026-09-02T11:44:53Z
ENQ-0693,CUS-0487,SG,sg,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Your order ORD-01253 is in transit. You can track it with the link in your dispatch email. Orders to SG usually arrive 3-5 working days after dispatch.,2026-09-02T11:44:53Z
ENQ-0716,CUS-0597,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0758,CUS-0134,SG,sg,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0851,CUS-0588,MY,zh,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela 在我们的官方商店以及 MY 的零售合作伙伴均有售。我们网站上的门店查询可列出您附近的所有销售点。,2026-09-02T11:44:53Z
ENQ-0852,CUS-0684,MY,en,ASSIST,6-authority,ANS-006,Refund/return,False,We can refund or replace ORD-01770. Unopened packs can be returned within 14 days. Please reply with a photo and we'll arrange collection at no cost to you.,2026-09-02T11:44:53Z
ENQ-0878,CUS-0370,SG,sg,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in SG. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0032,CUS-0697,SG,sg,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0039,CUS-0542,MY,ms,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0056,CUS-0253,SG,en,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in SG. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0114,CUS-0295,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0127,CUS-0095,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0152,CUS-0599,MY,ms,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda boleh menjeda, menukar selang masa atau membatalkan pada bila-bila masa melalui halaman akaun anda. Perubahan sebelum tarikh pembaharuan akan berkuat kuasa pada penghantaran berikutnya.",2026-09-02T11:44:53Z
ENQ-0236,CUS-0074,SG,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0316,CUS-0788,ID,id,ASSIST,6-authority,ANS-008,Ingredients,False,"Pembalut kami menggunakan inti selulosa bebas klorin dengan lapisan atas campuran katun. Daftar bahan lengkap ada di setiap halaman produk. Jika Anda memiliki sensitivitas tertentu, mohon konsultasikan dengan apoteker sebelum pemakaian.",2026-09-02T11:44:53Z
ENQ-0382,CUS-0310,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0398,CUS-0231,MY,zh,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0446,CUS-0667,ID,id,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0511,CUS-0364,MY,ms,ASSIST,6-authority,ANS-006,Refund/return,False,Kami boleh membayar balik atau menggantikan ORD-00938. Pek yang belum dibuka boleh dipulangkan dalam tempoh 14 hari. Sila balas dengan gambar dan kami akan uruskan pengambilan tanpa kos.,2026-09-02T11:44:53Z
ENQ-0537,CUS-0059,SG,sg,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0604,CUS-0702,SG,en,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in SG. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0612,CUS-0439,MY,en,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Your order ORD-01129 is delivered. You can track it with the link in your dispatch email. Orders to MY usually arrive 3-5 working days after dispatch.,2026-09-02T11:44:53Z
ENQ-0654,CUS-0418,SG,sg,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
