enquiry_id,customer_id,received_at,channel,market,language,topic,sentiment,is_health_issue,contact_seq,order_id,verdict,gate,reason,answer_id,handle_minutes,decided_at
ENQ-0655,CUS-0487,2026-08-11 00:00,Marketplace Q&A,SG,sg,Unclassified,Frustrated,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0679,CUS-0507,2026-08-11 00:00,Marketplace Q&A,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0715,CUS-0150,2026-08-11 00:00,Email,MY,zh,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0802,CUS-0507,2026-08-11 00:00,Website form,ID,id,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0846,CUS-0658,2026-08-11 00:00,WhatsApp,MY,zh,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0853,CUS-0233,2026-08-11 00:00,WhatsApp,MY,ms,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0872,CUS-0606,2026-08-11 00:00,Marketplace Q&A,MY,ms,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0897,CUS-0375,2026-08-11 00:00,Website form,MY,zh,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0015,CUS-0680,2026-08-12 00:00,WhatsApp,ID,id,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0016,CUS-0570,2026-08-12 00:00,WhatsApp,SG,sg,Order status,Frustrated,False,1,ORD-01468,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0025,CUS-0320,2026-08-12 00:00,Instagram DM,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0045,CUS-0025,2026-08-12 00:00,Instagram DM,MY,ms,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0083,CUS-0681,2026-08-12 00:00,Instagram DM,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0113,CUS-0079,2026-08-12 00:00,WhatsApp,MY,zh,Refund/return,Angry,False,2,ORD-00212,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0122,CUS-0369,2026-08-12 00:00,Website form,SG,en,Delivery delay,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0232,CUS-0443,2026-08-12 00:00,WhatsApp,ID,id,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0238,CUS-0166,2026-08-12 00:00,Email,MY,ms,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0244,CUS-0548,2026-08-12 00:00,Email,ID,id,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0332,CUS-0329,2026-08-12 00:00,Website form,MY,en,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0389,CUS-0648,2026-08-12 00:00,WhatsApp,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0396,CUS-0446,2026-08-12 00:00,WhatsApp,ID,en,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0444,CUS-0305,2026-08-12 00:00,Email,ID,id,Order status,Frustrated,False,1,ORD-00788,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0456,CUS-0731,2026-08-12 00:00,Instagram DM,SG,zh,Order status,Angry,False,2,ORD-01901,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0504,CUS-0493,2026-08-12 00:00,WhatsApp,ID,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0508,CUS-0425,2026-08-12 00:00,Website form,SG,en,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0510,CUS-0324,2026-08-12 00:00,WhatsApp,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0551,CUS-0767,2026-08-12 00:00,Instagram DM,MY,ms,Refund/return,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0606,CUS-0053,2026-08-12 00:00,Marketplace Q&A,ID,id,Order status,Neutral,False,2,ORD-00146,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0659,CUS-0696,2026-08-12 00:00,Website form,ID,id,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0692,CUS-0021,2026-08-12 00:00,Website form,ID,id,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0702,CUS-0376,2026-08-12 00:00,Website form,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0719,CUS-0402,2026-08-12 00:00,Website form,SG,en,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0770,CUS-0139,2026-08-12 00:00,WhatsApp,SG,en,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0777,CUS-0065,2026-08-12 00:00,Website form,ID,id,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0827,CUS-0421,2026-08-12 00:00,Instagram DM,ID,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0894,CUS-0008,2026-08-12 00:00,Marketplace Q&A,ID,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0019,CUS-0508,2026-08-13 00:00,Marketplace Q&A,SG,zh,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0030,CUS-0416,2026-08-13 00:00,Email,SG,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0049,CUS-0783,2026-08-13 00:00,WhatsApp,SG,sg,Unclassified,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0063,CUS-0414,2026-08-13 00:00,Instagram DM,SG,en,Damaged item,Frustrated,False,1,ORD-01070,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0105,CUS-0563,2026-08-13 00:00,WhatsApp,MY,ms,Refund/return,Neutral,False,1,ORD-01449,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0116,CUS-0744,2026-08-13 00:00,WhatsApp,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0282,CUS-0471,2026-08-13 00:00,WhatsApp,ID,id,Refund/return,Neutral,False,1,ORD-01213,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0310,CUS-0618,2026-08-13 00:00,Instagram DM,MY,ms,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0331,CUS-0006,2026-08-13 00:00,WhatsApp,MY,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0334,CUS-0010,2026-08-13 00:00,WhatsApp,ID,en,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0337,CUS-0222,2026-08-13 00:00,Email,MY,zh,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0351,CUS-0261,2026-08-13 00:00,Instagram DM,MY,en,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0359,CUS-0400,2026-08-13 00:00,WhatsApp,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0426,CUS-0526,2026-08-13 00:00,Marketplace Q&A,MY,ms,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0442,CUS-0330,2026-08-13 00:00,Instagram DM,MY,ms,Damaged item,Neutral,False,2,ORD-00852,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0459,CUS-0521,2026-08-13 00:00,Website form,SG,sg,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0483,CUS-0367,2026-08-13 00:00,Marketplace Q&A,SG,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0491,CUS-0372,2026-08-13 00:00,Email,MY,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0527,CUS-0217,2026-08-13 00:00,Email,SG,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0556,CUS-0716,2026-08-13 00:00,WhatsApp,MY,en,Order status,Neutral,False,2,ORD-01860,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0603,CUS-0566,2026-08-13 00:00,Instagram DM,ID,id,Subscription,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0615,CUS-0780,2026-08-13 00:00,Instagram DM,ID,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0627,CUS-0286,2026-08-13 00:00,Instagram DM,ID,en,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0639,CUS-0680,2026-08-13 00:00,WhatsApp,ID,id,Refund/return,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0686,CUS-0599,2026-08-13 00:00,Instagram DM,MY,ms,Delivery delay,Neutral,False,1,ORD-01551,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0726,CUS-0268,2026-08-13 00:00,WhatsApp,SG,en,Damaged item,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0733,CUS-0114,2026-08-13 00:00,Email,MY,en,Order status,Neutral,False,1,ORD-00301,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0748,CUS-0367,2026-08-13 00:00,WhatsApp,SG,en,Order status,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0757,CUS-0636,2026-08-13 00:00,Website form,SG,zh,Sizing,Angry,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0764,CUS-0421,2026-08-13 00:00,Instagram DM,ID,en,Order status,Frustrated,False,2,ORD-01086,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0782,CUS-0477,2026-08-13 00:00,Marketplace Q&A,MY,en,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0845,CUS-0090,2026-08-13 00:00,Email,ID,id,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0887,CUS-0684,2026-08-13 00:00,WhatsApp,MY,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0018,CUS-0002,2026-08-14 00:00,WhatsApp,SG,en,Delivery delay,Frustrated,False,1,ORD-00002,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0035,CUS-0769,2026-08-14 00:00,WhatsApp,MY,en,Order status,Neutral,False,1,ORD-01993,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0053,CUS-0398,2026-08-14 00:00,WhatsApp,SG,sg,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0126,CUS-0386,2026-08-14 00:00,Marketplace Q&A,SG,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0143,CUS-0522,2026-08-14 00:00,Website form,SG,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0166,CUS-0585,2026-08-14 00:00,Marketplace Q&A,ID,id,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0185,CUS-0547,2026-08-14 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0189,CUS-0766,2026-08-14 00:00,Email,ID,ms,Refund/return,Neutral,False,1,ORD-01987,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0194,CUS-0377,2026-08-14 00:00,WhatsApp,SG,sg,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0266,CUS-0681,2026-08-14 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0297,CUS-0248,2026-08-14 00:00,Instagram DM,SG,en,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0387,CUS-0505,2026-08-14 00:00,Instagram DM,ID,id,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0399,CUS-0440,2026-08-14 00:00,WhatsApp,MY,ms,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0414,CUS-0665,2026-08-14 00:00,WhatsApp,SG,en,Order status,Frustrated,False,1,ORD-01717,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0464,CUS-0395,2026-08-14 00:00,Email,ID,en,Order status,Frustrated,False,1,ORD-01025,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0487,CUS-0082,2026-08-14 00:00,Marketplace Q&A,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0545,CUS-0243,2026-08-14 00:00,Marketplace Q&A,ID,id,Order status,Frustrated,False,1,ORD-00637,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0571,CUS-0074,2026-08-14 00:00,WhatsApp,SG,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0585,CUS-0217,2026-08-14 00:00,WhatsApp,SG,en,Delivery delay,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0590,CUS-0430,2026-08-14 00:00,Instagram DM,ID,id,Order status,Neutral,False,1,ORD-01101,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0661,CUS-0193,2026-08-14 00:00,Marketplace Q&A,SG,en,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0687,CUS-0175,2026-08-14 00:00,Instagram DM,SG,en,Damaged item,Neutral,False,2,ORD-00454,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0751,CUS-0064,2026-08-14 00:00,WhatsApp,SG,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0863,CUS-0482,2026-08-14 00:00,WhatsApp,MY,ms,Order status,Frustrated,False,1,ORD-01240,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0882,CUS-0586,2026-08-14 00:00,Marketplace Q&A,SG,en,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0898,CUS-0169,2026-08-14 00:00,Marketplace Q&A,SG,en,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0001,CUS-0401,2026-08-15 00:00,WhatsApp,SG,en,Order status,Neutral,False,1,ORD-01037,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0021,CUS-0419,2026-08-15 00:00,Instagram DM,ID,id,Health complaint,Angry,True,1,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0023,CUS-0041,2026-08-15 00:00,WhatsApp,ID,en,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0054,CUS-0237,2026-08-15 00:00,Instagram DM,ID,id,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0066,CUS-0653,2026-08-15 00:00,Instagram DM,ID,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0141,CUS-0771,2026-08-15 00:00,Email,ID,id,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0161,CUS-0696,2026-08-15 00:00,Email,ID,id,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0285,CUS-0743,2026-08-15 00:00,Instagram DM,ID,id,Order status,Neutral,False,1,ORD-01923,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0309,CUS-0060,2026-08-15 00:00,Email,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0315,CUS-0159,2026-08-15 00:00,Website form,MY,en,Order status,Neutral,False,2,ORD-00421,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0363,CUS-0514,2026-08-15 00:00,Marketplace Q&A,MY,en,Subscription,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0434,CUS-0756,2026-08-15 00:00,Email,MY,ms,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0447,CUS-0291,2026-08-15 00:00,Instagram DM,SG,zh,Sizing,Angry,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0466,CUS-0456,2026-08-15 00:00,WhatsApp,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0467,CUS-0039,2026-08-15 00:00,Email,SG,zh,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0469,CUS-0111,2026-08-15 00:00,Instagram DM,SG,en,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0526,CUS-0119,2026-08-15 00:00,WhatsApp,SG,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0674,CUS-0073,2026-08-15 00:00,WhatsApp,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0682,CUS-0190,2026-08-15 00:00,Instagram DM,MY,ms,Unclassified,Frustrated,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0691,CUS-0743,2026-08-15 00:00,Marketplace Q&A,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0735,CUS-0190,2026-08-15 00:00,Marketplace Q&A,MY,ms,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0858,CUS-0530,2026-08-15 00:00,WhatsApp,MY,en,Damaged item,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0012,CUS-0542,2026-08-16 00:00,Marketplace Q&A,MY,ms,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0048,CUS-0176,2026-08-16 00:00,WhatsApp,ID,en,Damaged item,Neutral,False,1,ORD-00459,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0057,CUS-0467,2026-08-16 00:00,WhatsApp,SG,sg,Refund/return,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0163,CUS-0638,2026-08-16 00:00,Marketplace Q&A,MY,ms,Unclassified,Frustrated,False,2,ORD-01643,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0170,CUS-0274,2026-08-16 00:00,Email,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0172,CUS-0767,2026-08-16 00:00,Instagram DM,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0223,CUS-0715,2026-08-16 00:00,Email,SG,sg,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0253,CUS-0518,2026-08-16 00:00,Marketplace Q&A,SG,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0269,CUS-0082,2026-08-16 00:00,WhatsApp,ID,en,Damaged item,Neutral,False,3,ORD-00215,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0291,CUS-0276,2026-08-16 00:00,Instagram DM,MY,en,Health complaint,Angry,True,4,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0321,CUS-0301,2026-08-16 00:00,Email,MY,ms,Damaged item,Neutral,False,3,ORD-00783,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
